prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,GENDER,ART_REEF,REEFCODE,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
,REQUIEM SHARK GENUS,2015011263weS:8AM-8PM,2015112631550820150102,2015,6,12,9,12,9,197,1,3,1,1,3,,100,16,1,0,0,0,0,,,1550820150102027,6,1,2,,,,,Y,,we,1550820150102,,1550820150102027,,,,6,S:8AM-8PM,01,BREVARD,1957,160267,,1,1,1,8,2,8,19FEB201516:56,1,8708020500,,,,,,,,,,,,,28857.369515,2015011263weS:8AM-8PM,,0,1550820150102027,8
SNAPPER FAMILY,FLORIDA POMPANO,2015011253weS:8AM-8PM,2015112531554220150102,2015,0,17,97,12,99,3784,5,3,1,1,2.5,0,40,4,1,2,0,0,0,,,1554220150102001,6,1,2,,,,,O,,we,1554220150102,,1554220150102001,2,,,5,S:8AM-8PM,01,,1114,168708,168845,1,1,1,8,1,8,19FEB201516:56,1,8835280901,8835360000,,,,,,,,,,,,11629.858433,2015011253weS:8AM-8PM,,0,1554220150102001,8
,BLUE RUNNER,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,4,,4,0,1,0,0,0,0,,,1555820150207001,6,1,2,,,,,Y,,we,1555820150207,,1555820150207001,,,,5,S:8AM-8PM,02,PALM BEACH,1102,168612,,1,1,1,8,2,8,20MAR201511:02,1,8835280306,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207001,8
,BLUE RUNNER,2015021253weS:8AM-8PM,2015112531555820150207,2015,4,25,9,12,99,85,1,3,1,1,4,0,4,0,1,1,0,0,0,,,1555820150207002,6,1,2,,,,,O,,we,1555820150207,,1555820150207002,2,,,5,S:8AM-8PM,02,ESSEX,1103,168612,,1,1,9,8,2,8,20MAR201511:02,1,8835280306,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207002,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1.5,,25,0,1,0,0,0,0,,,1555820150207003,6,1,2,,,,,Y,,we,1555820150207,,1555820150207003,,,,5,S:8AM-8PM,02,PALM BEACH,1144,,,1,1,1,8,1,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207003,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1.5,,25,0,1,0,0,0,0,,,1555820150207004,6,1,2,,,,,Y,,we,1555820150207,,1555820150207004,,,,5,S:8AM-8PM,02,PALM BEACH,1145,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207004,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,2,,15,0,1,0,0,0,0,,,1555820150207005,6,1,2,,,,,Y,,we,1555820150207,,1555820150207005,,,,5,S:8AM-8PM,02,PALM BEACH,1219,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207005,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,111,12,99,85,1,3,1,1,2,,100,8,1,0,0,0,0,,,1555820150207006,6,1,2,,,,,Y,,we,1555820150207,,1555820150207006,,,,5,S:8AM-8PM,02,ST LUCIE,1247,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207006,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,0,26,61,12,99,85,1,3,1,1,2,,0,0,1,0,0,0,0,,,1555820150207007,6,1,2,,,,,O,,we,1555820150207,,1555820150207007,,,,5,S:8AM-8PM,02,,1248,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207007,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,5,0,50,6,1,1,0,0,0,,,1555820150207008,6,1,2,,,,,Y,,we,1555820150207,,1555820150207008,2,,,5,S:8AM-8PM,02,PALM BEACH,1356,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207008,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,5,0,50,6,1,1,0,0,0,,,1555820150207009,6,1,2,,,,,Y,,we,1555820150207,,1555820150207009,2,,,5,S:8AM-8PM,02,PALM BEACH,1357,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207009,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,5,0,50,6,1,1,0,0,0,,,1555820150207010,6,1,2,,,,,Y,,we,1555820150207,,1555820150207010,2,,,5,S:8AM-8PM,02,PALM BEACH,1358,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5704.7114572,2015021253weS:8AM-8PM,,0,1555820150207010,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1.5,,30,10,1,0,0,0,0,,,1555820150207011,6,1,2,,,,,Y,,we,1555820150207,,1555820150207011,,,,5,S:8AM-8PM,02,PALM BEACH,1438,,,1,1,1,8,1,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207011,8
KING MACKEREL,COBIA,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,11,12,99,85,1,3,1,1,9,,50,8,1,0,0,0,0,,,1555820150207012,6,1,2,,,,,Y,,we,1555820150207,,1555820150207012,,,,5,S:8AM-8PM,02,BROWARD,1446,168566,172435,1,1,1,8,2,8,20MAR201511:02,1,8835260101,8850030501,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207012,8
KING MACKEREL,COBIA,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,9,,50,8,1,0,0,0,0,,,1555820150207013,6,1,2,,,,,Y,,we,1555820150207,,1555820150207013,,,,5,S:8AM-8PM,02,PALM BEACH,1447,168566,172435,1,1,1,8,2,8,20MAR201511:02,1,8835260101,8850030501,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207013,8
KING MACKEREL,COBIA,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,11,12,99,85,1,3,1,1,9,,50,8,1,0,0,0,0,,,1555820150207014,6,1,2,,,,,Y,,we,1555820150207,,1555820150207014,,,,5,S:8AM-8PM,02,BROWARD,1448,168566,172435,1,1,1,8,2,8,20MAR201511:02,1,8835260101,8850030501,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207014,8
,COBIA,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1.5,,200,30,1,0,0,0,0,,,1555820150207015,6,1,2,,,,,Y,,we,1555820150207,,1555820150207015,,,,5,S:8AM-8PM,02,PALM BEACH,1522,168566,,1,1,1,8,1,8,20MAR201511:02,1,8835260101,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207015,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,6,,40,15,1,0,0,0,0,,,1555820150207016,6,1,2,,,,,Y,,we,1555820150207,,1555820150207016,,,,5,S:8AM-8PM,02,PALM BEACH,1524,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207016,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,6,,40,15,1,0,0,0,0,,,1555820150207017,6,1,2,,,,,Y,,we,1555820150207,,1555820150207017,,,,5,S:8AM-8PM,02,PALM BEACH,1525,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207017,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1,,100,8,1,0,0,0,0,,,1555820150207018,6,1,2,,,,,Y,,we,1555820150207,,1555820150207018,,,,5,S:8AM-8PM,02,PALM BEACH,1527,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207018,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1,0,250,35,1,1,0,0,0,,,1555820150207019,6,1,2,,,,,Y,,we,1555820150207,,1555820150207019,2,,,5,S:8AM-8PM,02,PALM BEACH,1528,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207019,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,2,0,0,0,1,1,0,0,0,,,1555820150207020,6,1,2,,,,,Y,,we,1555820150207,,1555820150207020,2,,,5,S:8AM-8PM,02,PALM BEACH,1530,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207020,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,2,,0,0,1,0,0,0,0,,,1555820150207021,6,1,2,,,,,Y,,we,1555820150207,,1555820150207021,,,,5,S:8AM-8PM,02,PALM BEACH,1531,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207021,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,2,,0,0,1,0,0,0,0,,,1555820150207022,6,1,2,,,,,Y,,we,1555820150207,,1555820150207022,,,,5,S:8AM-8PM,02,PALM BEACH,1532,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207022,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1,,2,1,1,0,0,0,0,,,1555820150207023,6,1,2,,,,,Y,,we,1555820150207,,1555820150207023,,,,5,S:8AM-8PM,02,PALM BEACH,1601,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207023,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,1,,5,2,1,0,0,0,0,,,1555820150207024,6,1,2,,,,,Y,,we,1555820150207,,1555820150207024,,,,5,S:8AM-8PM,02,PALM BEACH,1602,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207024,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,5,,120,10,1,0,0,0,0,,,1555820150207025,6,1,2,,,,,Y,,we,1555820150207,,1555820150207025,,,,5,S:8AM-8PM,02,PALM BEACH,1604,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207025,8
,,2015021253weS:8AM-8PM,2015112531555820150207,2015,6,12,99,12,99,85,1,3,1,1,5,,120,3,1,0,0,0,0,,,1555820150207026,6,1,2,,,,,Y,,we,1555820150207,,1555820150207026,,,,5,S:8AM-8PM,02,PALM BEACH,1605,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,5811.5657654,2015021253weS:8AM-8PM,,0,1555820150207026,8
,BLUE RUNNER,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1,,10,2,1,0,0,0,0,,,1555820150213001,6,1,2,,,,,Y,,we,1555820150213,,1555820150213001,,,,5,S:8AM-8PM,02,BROWARD,1414,168612,,1,1,1,8,2,8,20MAR201511:02,1,8835280306,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213001,8
,BLUE RUNNER,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1,,10,2,1,0,0,0,0,,,1555820150213002,6,1,2,,,,,Y,,we,1555820150213,,1555820150213002,,,,5,S:8AM-8PM,02,BROWARD,1415,168612,,1,1,1,8,2,8,20MAR201511:02,1,8835280306,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213002,8
,BLUE RUNNER,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1,,0,0,1,0,0,0,0,,,1555820150213003,6,1,2,,,,,Y,,we,1555820150213,,1555820150213003,,,,5,S:8AM-8PM,02,BROWARD,1416,168612,,1,1,1,8,1,8,20MAR201511:02,1,8835280306,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213003,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,5,42,69,12,11,108,1,3,1,1,5,0,10,10,1,1,0,0,0,,,1555820150213004,6,1,2,,,,,O,,we,1555820150213,,1555820150213004,2,,,5,S:8AM-8PM,02,,1438,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213004,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,7.5,,50,8,1,0,0,0,0,,,1555820150213005,6,1,2,,,,,Y,,we,1555820150213,,1555820150213005,,,,5,S:8AM-8PM,02,BROWARD,1443,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213005,8
,SPANISH MACKEREL,2015021253weS:8AM-8PM,2015112531555820150213,2015,7,1,31,12,11,108,1,3,1,1,8,,10,1,1,0,0,0,0,,,1555820150213006,6,1,2,,,,,O,,we,1555820150213,,1555820150213006,,,,5,S:8AM-8PM,02,,1452,172436,,1,1,1,8,2,8,20MAR201511:02,1,8850030502,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213006,8
,SPANISH MACKEREL,2015021253weS:8AM-8PM,2015112531555820150213,2015,7,1,31,12,11,108,1,3,1,1,8,,10,1,1,0,0,0,0,,,1555820150213007,6,1,2,,,,,O,,we,1555820150213,,1555820150213007,,,,5,S:8AM-8PM,02,,1453,172436,,1,1,1,8,2,8,20MAR201511:02,1,8850030502,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213007,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1.5,0,2,2,1,2,0,0,0,,,1555820150213008,6,1,2,,,,,Y,,we,1555820150213,,1555820150213008,2,,,5,S:8AM-8PM,02,BROWARD,1503,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213008,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1.5,0,2,2,1,1,0,0,0,,,1555820150213009,6,1,2,,,,,Y,,we,1555820150213,,1555820150213009,2,,,5,S:8AM-8PM,02,BROWARD,1504,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213009,8
,MACKEREL FAMILY,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1,,25,4,1,0,0,0,0,,,1555820150213010,6,1,2,,,,,Y,,we,1555820150213,,1555820150213010,,,,5,S:8AM-8PM,02,BROWARD,1543,172398,,1,1,1,8,2,8,20MAR201511:02,1,8850030000,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213010,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,37,151,12,11,108,1,3,1,1,5,0,0,0,1,2,0,0,0,,,1555820150213011,6,1,2,,,,,O,,we,1555820150213,,1555820150213011,2,,,5,S:8AM-8PM,02,,1547,,,1,1,1,8,1,8,20MAR201511:02,1,,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213011,8
SNAPPER FAMILY,MACKEREL FAMILY,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,6.5,,75,15,1,0,0,0,0,,,1555820150213012,6,1,2,,,,,Y,,we,1555820150213,,1555820150213012,,,,5,S:8AM-8PM,02,BROWARD,1606,172398,168845,1,1,1,8,2,8,20MAR201511:02,1,8850030000,8835360000,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213012,8
,MACKEREL FAMILY,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,3,,150,8,1,0,0,0,0,,,1555820150213013,6,1,2,,,,,Y,,we,1555820150213,,1555820150213013,,,,5,S:8AM-8PM,02,BROWARD,1610,172398,,1,1,1,8,2,8,20MAR201511:02,1,8850030000,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213013,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,86,12,11,108,1,3,1,1,6,0,10,0,1,1,0,0,0,,,1555820150213014,6,1,2,,,,,Y,,we,1555820150213,,1555820150213014,2,,,5,S:8AM-8PM,02,MIAMI-DADE,1613,,,1,1,1,8,1,8,20MAR201511:02,1,,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213014,8
,MACKEREL FAMILY,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,11,12,11,108,1,3,1,1,1,,50,0,1,0,0,0,0,,,1555820150213015,6,1,2,,,,,Y,,we,1555820150213,,1555820150213015,,,,5,S:8AM-8PM,02,BROWARD,1618,172398,,1,1,1,8,2,8,20MAR201511:02,1,8850030000,,,,,,,,,,,,,8269.1191793,2015021253weS:8AM-8PM,,0,1555820150213015,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,86,12,11,108,1,3,1,1,3,0,2,0,1,1,0,0,0,,,1555820150213016,6,1,2,,,,,Y,,we,1555820150213,,1555820150213016,2,,,5,S:8AM-8PM,02,MIAMI-DADE,1700,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,10887.781182,2015021253weS:8AM-8PM,,0,1555820150213016,8
,,2015021253weS:8AM-8PM,2015112531555820150213,2015,6,12,86,12,11,108,1,3,1,1,3,,2,0,1,0,0,0,0,,,1555820150213017,6,1,2,,,,,Y,,we,1555820150213,,1555820150213017,,,,5,S:8AM-8PM,02,MIAMI-DADE,1701,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,10887.781182,2015021253weS:8AM-8PM,,0,1555820150213017,8
,,2015011263weS:8AM-8PM,2015112631562720150124,2015,5,36,75,12,85,341,5,3,1,1,1.5,0,25,25,1,1,0,0,0,,,1562720150124001,6,1,2,,,,,O,,we,1562720150124,,1562720150124001,2,,,6,S:8AM-8PM,01,,801,,,1,1,1,8,2,8,19FEB201516:56,1,,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124001,8
,,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,85,12,85,341,5,3,1,1,1.5,0,45,6,1,1,0,0,0,,,1562720150124002,6,1,2,,,,,Y,,we,1562720150124,,1562720150124002,2,,,6,S:8AM-8PM,01,MARTIN,802,,,1,1,1,8,1,8,19FEB201516:56,1,,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124002,8
,BLUEFISH,2015011263weS:8AM-8PM,2015112631562720150124,2015,0,39,49,12,85,341,5,3,1,1,1,0,6,6,1,1,2,0,0,,,1562720150124003,6,1,1,,,,,O,,we,1562720150124,,1562720150124003,2,2,0,6,S:8AM-8PM,01,,817,168559,,1,1,1,8,1,1,19FEB201516:56,1,8835250101,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124003,8
,BULL SHARK,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,99,12,85,341,5,3,1,1,12,0,360,60,1,0,3,0,0,,,1562720150124004,6,1,1,,,,,Y,,we,1562720150124,,1562720150124004,2,2,0,6,S:8AM-8PM,01,PALM BEACH,848,160275,,1,1,1,8,1,1,19FEB201516:56,1,8708020502,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124004,8
,,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,85,12,85,341,5,3,1,1,2,0,300,40,1,2,4,0,0,,,1562720150124005,6,1,1,,,,,Y,,we,1562720150124,,1562720150124005,2,2,0,6,S:8AM-8PM,01,MARTIN,902,,,1,1,1,8,1,1,19FEB201516:56,1,,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124005,8
,,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,85,12,85,341,5,3,1,1,2.5,0,80,2,1,0,2,0,0,,,1562720150124006,6,1,1,,,,,Y,,we,1562720150124,,1562720150124006,2,3,0,6,S:8AM-8PM,01,MARTIN,940,,,1,1,1,8,2,1,19FEB201516:56,1,,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124006,8
,,2015011263weS:8AM-8PM,2015112631562720150124,2015,0,26,103,12,85,341,5,3,1,1,2.5,0,60,8,1,0,2,0,0,,,1562720150124007,6,1,1,,,,,O,,we,1562720150124,,1562720150124007,2,1,0,6,S:8AM-8PM,01,,1013,,,1,1,1,8,1,1,19FEB201516:56,1,,,,,,,,,,,,,,30091.034447,2015011263weS:8AM-8PM,,0,1562720150124007,8
,BLUEFISH,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,85,12,85,341,5,3,1,1,4,0,360,60,1,0,3,0,0,,,1562720150124008,6,1,1,,,,,Y,,we,1562720150124,,1562720150124008,2,5,0,6,S:8AM-8PM,01,MARTIN,1100,168559,,1,1,1,8,1,1,19FEB201516:56,1,8835250101,,,,,,,,,,,,,7362.2253662,2015011263weS:8AM-8PM,,0,1562720150124008,8
,BLUEFISH,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,99,12,85,341,5,3,1,1,5,0,25,1,1,1,2,0,0,,,1562720150124009,6,1,1,,,,,Y,,we,1562720150124,,1562720150124009,2,1,0,6,S:8AM-8PM,01,PALM BEACH,1241,168559,,1,1,1,8,2,1,19FEB201516:56,1,8835250101,,,,,,,,,,,,,7362.2253662,2015011263weS:8AM-8PM,,0,1562720150124009,8
,BLUEFISH,2015011263weS:8AM-8PM,2015112631562720150124,2015,6,12,11,12,85,341,5,3,1,1,4,4,9,5,1,1,0,0,0,,,1562720150124010,6,1,2,,,,,Y,,we,1562720150124,,1562720150124010,2,,,6,S:8AM-8PM,01,BROWARD,1345,168559,,1,1,1,8,2,8,19FEB201516:56,1,8835250101,,,,,,,,,,,,,7362.2253662,2015011263weS:8AM-8PM,,0,1562720150124010,8
,,2015021253weS:8AM-8PM,2015112531562720150227,2015,0,26,121,12,99,3660,2,3,1,1,2,0,3,0,1,1,2,0,0,,,1562720150227001,6,1,1,,,,,O,,we,1562720150227,,1562720150227001,2,2,0,5,S:8AM-8PM,02,,925,,,1,1,1,8,1,1,20MAR201511:02,1,,,,,,,,,,,,,,11438.78764,2015021253weS:8AM-8PM,,0,1562720150227001,8
,,2015021253weS:8AM-8PM,2015112531562720150227,2015,5,42,123,12,99,3660,2,3,1,1,3,0,3,3,1,1,0,0,0,,,1562720150227002,6,1,2,,,,,O,,we,1562720150227,,1562720150227002,2,,,5,S:8AM-8PM,02,,1040,,,1,1,1,8,1,8,20MAR201511:02,1,,,,,,,,,,,,,,11438.78764,2015021253weS:8AM-8PM,,0,1562720150227002,8
,,2015021253weS:8AM-8PM,2015112531562720150227,2015,6,12,99,12,99,3660,2,3,1,1,0.5,,100,50,1,0,0,0,0,,,1562720150227003,6,1,2,,,,,Y,,we,1562720150227,,1562720150227003,,,,5,S:8AM-8PM,02,PALM BEACH,1200,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,8403.9196784,2015021253weS:8AM-8PM,,0,1562720150227003,8
,,2015021253weS:8AM-8PM,2015112531562720150227,2015,6,12,99,12,99,3660,2,3,1,1,0.5,,100,50,1,0,0,0,0,,,1562720150227004,6,1,2,,,,,Y,,we,1562720150227,,1562720150227004,,,,5,S:8AM-8PM,02,PALM BEACH,1201,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,8403.9196784,2015021253weS:8AM-8PM,,0,1562720150227004,8
,SHEEPSHEAD,2015021253weS:8AM-8PM,2015112531562720150227,2015,0,39,151,12,99,3660,2,3,1,1,2,,60,48,1,0,0,0,0,,,1562720150227005,6,1,2,,,,,O,,we,1562720150227,,1562720150227005,,,,5,S:8AM-8PM,02,,1320,169189,,1,1,1,8,1,8,20MAR201511:02,1,8835430301,,,,,,,,,,,,,8403.9196784,2015021253weS:8AM-8PM,,0,1562720150227005,8
,SHEEPSHEAD,2015021253weS:8AM-8PM,2015112531562720150227,2015,0,39,151,12,99,3660,2,3,1,1,2,,60,48,1,0,0,0,0,,,1562720150227006,6,1,2,,,,,O,,we,1562720150227,,1562720150227006,,,,5,S:8AM-8PM,02,,1321,169189,,1,1,1,8,2,8,20MAR201511:02,1,8835430301,,,,,,,,,,,,,8403.9196784,2015021253weS:8AM-8PM,,0,1562720150227006,8
,,2015021273weS:8AM-8PM,2015112731563220150215,2015,6,12,31,12,31,43,1,3,1,1,2,,25,5,1,0,0,0,0,,,1563220150215001,6,1,2,,,,,Y,,we,1563220150215,,1563220150215001,,,,7,S:8AM-8PM,02,DUVAL,1122,,,1,1,1,8,1,8,20MAR201511:02,1,,,,,,,,,,,,,,4500.7066662,2015021273weS:8AM-8PM,,0,1563220150215001,8
,,2015021273weS:8AM-8PM,2015112731563220150215,2015,6,12,109,12,31,43,1,3,1,1,1.5,,9,1,1,0,0,0,0,,,1563220150215002,6,1,2,,,,,Y,,we,1563220150215,,1563220150215002,,,,7,S:8AM-8PM,02,ST JOHNS,1226,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,4500.7066662,2015021273weS:8AM-8PM,,0,1563220150215002,8
,,2015021273weS:8AM-8PM,2015112731563220150215,2015,6,12,109,12,31,43,1,3,1,1,1.5,,9,1,1,0,0,0,0,,,1563220150215003,6,1,2,,,,,Y,,we,1563220150215,,1563220150215003,,,,7,S:8AM-8PM,02,ST JOHNS,1227,,,1,1,1,8,2,8,20MAR201511:02,1,,,,,,,,,,,,,,4500.7066662,2015021273weS:8AM-8PM,,0,1563220150215003,8
