prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,TURTLE,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,SOUTHERN KINGFISH,199016128302we,1054219900218109209,0,1,1,,2,1,109,31,Y,12,36,,7,1054219900218008,209,1,3,3,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218008,2,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1615,32210,8,8,35,42007.992392,199016128302we,,0,1054219900218008
,,199016128302wd,1129119900226127199,0,1,1,,3,0,127,61,O,20,35,,3.5,1129119900226006,199,5,3,1,0,1,,,,,12,39,6,1,1,1990,1129119900226,02,wd,,,1129119900226004,2,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1620,45247,8,8,61,35808.371425,199016128302wd,,0,1129119900226004
GULF KINGFISH,ATLANTIC CROAKER,199016128302wd,10629199002079918,,1,1,,2,1,99,99,Y,16,104,,2,1062919900207020,18,5,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900207,02,wd,,,1062919900207020,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835440702,8835440602,1,88,8,1645,33477,8,8,73,25379.975723,199016128302wd,,0,1062919900207020
,,199016128302we,11291199002179228,0,1,1,,2,1,9,25,O,40,80,,3.5,1129119900217003,228,5,3,2,0,0,,,,,12,26,6,1,1,1990,1129119900217,02,we,,,1129119900217003,2,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1110,49017,8,8,62,16116.170908,199016128302we,,0,1129119900217003
,SPOTTED SEATROUT,199016128302wd,1129019900215974,,1,1,,2,1,9,998,O,18,45,,6,1129019900215008,74,1,3,0,0,0,,,,,12,99,6,1,1,1990,1129019900215,02,wd,,,1129019900215008,,,,8,1,,,08AUG91:08:36,1,8,1,,,,8835440102,0,1,88,8,1450,99997,8,8,69,35808.371425,199016128302wd,,0,1129019900215008
,SOUTHERN KINGFISH,199016128302we,10542199002043143,,1,1,,2,1,31,31,Y,0,2,,3.5,1054219900204009,43,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204009,,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1540,32209,8,8,98,21905.350766,199016128302we,,0,1054219900204009
,,199016128302we,10542199002043143,0,1,1,,2,1,31,31,Y,0,5,,6,1054219900204018,43,1,3,1,0,0,,,,6,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204018,2,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1700,32206,8,8,41,21905.350766,199016128302we,,0,1054219900204018
,,199016128302wd,11291199002129137,,1,1,,2,1,9,59,O,0,0,,3,1129119900212005,137,1,3,0,0,0,,,,5,12,51,6,1,1,1990,1129119900212,02,wd,,,1129119900212005,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1305,22066,8,8,49,35808.371425,199016128302wd,,0,1129119900212005
,,199016128302we,10629199002249985,,1,1,,2,1,99,99,Y,18,160,,5,1062919900224007,85,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900224,02,we,,,1062919900224007,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1150,33405,8,8,32,21905.350766,199016128302we,,0,1062919900224007
FLORIDA POMPANO,SOUTHERN KINGFISH,199016128302wd,11291199002079228,0,1,1,,2,1,9,71,O,12,21,,6.5,1129119900207006,228,5,3,2,0,0,,,,5,12,42,6,1,1,1990,1129119900207,02,wd,,,1129119900207006,2,0,1,8,1,,,08AUG91:08:36,1,8,1,,,,8835440601,8835280901,1,88,8,1400,17517,8,8,68,18672.516627,199016128302wd,,0,1129119900207006
,,199016128302wd,1129019900215974,,1,1,,2,1,9,59,O,2,300,,8,1129019900215003,74,1,3,0,0,0,,,,5,12,36,6,1,1,1990,1129019900215,02,wd,,,1129019900215003,,,,8,1,,Nassau,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1150,11010,8,8,65,35808.371425,199016128302wd,,0,1129019900215003
,,199016128302we,106291990022499237,,1,1,,2,1,99,99,Y,40,200,,4,1062919900224018,237,2,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900224,02,we,,,1062919900224018,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1605,33446,8,8,41,21905.350766,199016128302we,,0,1062919900224018
,SOUTHERN KINGFISH,199016128302we,1054219900218109209,0,1,1,,2,1,109,31,Y,12,36,,7,1054219900218009,209,1,3,3,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218009,2,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1625,32210,8,8,98,42007.992392,199016128302we,,0,1054219900218009
,,199016128302wd,10629199002149985,,1,1,,2,1,99,99,Y,1,3,,3,1062919900214012,85,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900214,02,wd,,,1062919900214012,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1500,33461,8,8,64,25379.975723,199016128302wd,,0,1062919900214012
,,199016128302wd,10629199002149985,,1,1,,2,1,99,7,O,2,2,,2,1062919900214007,85,1,3,0,0,0,,,,,12,50,6,1,1,1990,1062919900214,02,wd,,,1062919900214007,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1350,99999,8,8,63,18672.516627,199016128302wd,,0,1062919900214007
,,199016128302wd,1129019900215974,,1,1,,2,1,9,3,O,4,30,,2,1129019900215007,74,1,3,0,0,0,,,,5,12,36,6,1,1,1990,1129019900215,02,wd,,,1129019900215007,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1410,12010,8,8,66,35808.371425,199016128302wd,,0,1129019900215007
,SOUTHERN KINGFISH,199016128302we,1054219900218109209,0,1,1,,2,1,109,109,Y,40,90,,7,1054219900218016,209,1,3,3,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218016,2,,,8,1,,St. Johns,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1810,32084,8,8,98,42007.992392,199016128302we,,0,1054219900218016
FLORIDA POMPANO,GULF KINGFISH,199016128302wd,106291990021585333,0,1,1,,2,1,85,165,O,0,0,,3,1062919900215010,333,5,3,2,0,0,,,,,12,26,6,1,1,1990,1062919900215,02,wd,,,1062919900215010,2,,,8,1,,,08AUG91:08:36,1,8,1,,,,8835440602,8835280901,1,88,8,1410,49601,8,8,34,18672.516627,199016128302wd,,0,1062919900215010
,GULF KINGFISH,199016128302wd,10629199002079918,0,1,1,,1,1,99,111,Y,14,100,,5,1062919900207018,18,5,3,1,1,0,,,,6,12,12,6,1,1,1990,1062919900207,02,wd,,,1062919900207018,2,1,0,8,1,,St. Lucie,08AUG91:08:36,1,1,1,,,,8835440602,0,1,88,8,1635,34952,8,8,26,25379.975723,199016128302wd,,0,1062919900207018
,,199016128302we,1054219900218109209,,1,1,,2,1,109,109,Y,0,0,,1,1054219900218001,209,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218001,,,,8,1,,St. Johns,21AUG91:15:40,1,8,1,,,,0,0,1,88,8,1420,32086,8,8,99,42007.992392,199016128302we,,0,1054219900218001
,BLUE RUNNER,199016128302wd,10629199002289985,,1,1,,2,1,99,41,O,0,0,,2,1062919900228013,85,1,3,0,0,0,,,,5,12,51,6,1,1,1990,1062919900228,02,wd,,,1062919900228013,,,,8,1,,Chesterfield,21AUG91:15:40,1,8,1,,,,8835280306,0,1,88,8,1425,23113,8,8,41,18672.516627,199016128302wd,,0,1062919900228013
,,199016128302we,10542199002043143,,1,1,,2,1,31,31,Y,1,1,,2.5,1054219900204016,43,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204016,,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1640,32233,8,8,6,21905.350766,199016128302we,,0,1054219900204016
,,199016128302wd,10629199002079918,1,1,1,,2,1,99,125,O,7,7,,3,1062919900207014,18,5,3,0,0,0,,,,,12,26,6,1,1,1990,1062919900207,02,wd,,,1062919900207014,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1525,48042,8,8,10,18672.516627,199016128302wd,,0,1062919900207014
,,199016128302we,10542199002043143,,1,1,,2,1,31,31,Y,2,5,,2.5,1054219900204015,43,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204015,,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1635,32233,8,8,98,21905.350766,199016128302we,,0,1054219900204015
,,199016128302wd,1129119900226127199,,1,1,,3,0,127,89,O,27,36,,4,1129119900226009,199,5,3,0,0,1,,,,,12,39,6,1,1,1990,1129119900226,02,wd,,,1129119900226007,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1645,43080,8,8,63,35808.371425,199016128302wd,,0,1129119900226007
,,199016128302wd,10629199002289985,,1,1,,2,1,99,31,O,2,4,,2,1062919900228010,85,1,3,0,0,0,,,,,12,17,6,1,1,1990,1062919900228,02,wd,,,1062919900228010,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1325,60045,8,8,56,18672.516627,199016128302wd,,0,1062919900228010
,BLUEFISH,199016128302we,11291199002179228,,1,1,,2,1,9,9,Y,8,50,,3,1129119900217005,228,5,3,0,0,0,,,,6,12,12,6,1,1,1990,1129119900217,02,we,,,1129119900217005,,,,8,1,,Brevard,08AUG91:08:36,1,8,1,,,,8835250101,0,1,88,8,1220,32904,8,8,78,21905.350766,199016128302we,,0,1129119900217005
COBIA,BLUE RUNNER,199016128302wd,10629199002289985,0,1,1,,2,1,99,59,O,20,20,,6,1062919900228019,85,1,3,1,0,0,,,,5,12,36,6,1,1,1990,1062919900228,02,wd,,,1062919900228019,2,,,8,1,,Nassau,08AUG91:08:36,1,8,1,,,,8835280306,8835260101,1,88,8,1605,11572,8,8,40,18672.516627,199016128302wd,,0,1062919900228019
,,199016128302wd,10629199002079918,0,1,1,,1,1,99,99,Y,1,12,,3,1062919900207009,18,1,3,0,3,0,,,,6,12,12,6,1,1,1990,1062919900207,02,wd,,,1062919900207009,2,2,0,8,1,,Palm Beach,08AUG91:08:36,1,1,1,,,,,,1,88,8,1345,33458,8,8,39,25379.975723,199016128302wd,,0,1062919900207009
,,199016128302we,106291990022499237,,1,1,,2,1,99,99,Y,8,150,,3,1062919900224020,237,2,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900224,02,we,,,1062919900224020,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1640,33436,8,8,26,21905.350766,199016128302we,,0,1062919900224020
,,199016128302wd,10629199002289985,,1,1,,2,1,99,99,Y,32,200,,4,1062919900228011,85,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900228,02,wd,,,1062919900228011,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1345,33460,8,8,71,25379.975723,199016128302wd,,0,1062919900228011
,COBIA,199016128302wd,10629199002289985,0,1,1,,2,1,99,99,Y,15,200,,4,1062919900228020,85,1,3,1,0,0,,,,6,12,12,6,1,1,1990,1062919900228,02,wd,,,1062919900228020,2,0,4,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,8835260101,0,1,88,8,1615,33460,8,8,74,25379.975723,199016128302wd,,0,1062919900228020
,SOUTHERN KINGFISH,199016128302we,1054219900218109209,0,1,1,,2,1,109,109,Y,55,350,,2.5,1054219900218011,209,1,3,2,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218011,2,,,8,1,,St. Johns,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1715,32086,8,8,98,42007.992392,199016128302we,,0,1054219900218011
,SOUTHERN KINGFISH,199016128302we,1054219900218109209,0,1,1,,2,1,109,109,Y,4,50,,3,1054219900218007,209,1,3,1,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218007,2,0,1,8,1,,St. Johns,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1555,32086,8,8,55,42007.992392,199016128302we,,0,1054219900218007
,,199016128302we,10629199002249985,,1,1,,2,1,99,3,O,1,4,,5,1062919900224009,85,1,3,0,0,0,,,,5,12,42,6,1,1,1990,1062919900224,02,we,,,1062919900224009,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1225,15108,8,8,55,16116.170908,199016128302we,,0,1062919900224009
,,199016128302we,1054219900218109209,,1,1,,2,1,109,109,Y,0,5,,1,1054219900218002,209,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218002,,,,8,1,,St. Johns,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1425,32086,8,8,99,42007.992392,199016128302we,,0,1054219900218002
,,199016128302we,10542199002043143,,1,1,,2,1,31,31,Y,0,0,,2,1054219900204011,43,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204011,,,,8,9,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1600,32233,8,8,20,21905.350766,199016128302we,,0,1054219900204011
,,199016128302wd,11291199002079228,1,1,1,,1,1,9,9,Y,2,2,,3.5,1129119900207012,228,5,3,0,1,0,,,,6,12,12,6,1,1,1990,1129119900207,02,wd,,,1129119900207012,2,1,0,8,1,,Brevard,08AUG91:08:36,1,1,1,,,,0,0,1,88,8,1540,32935,8,8,21,25379.975723,199016128302wd,,0,1129119900207012
,,199016128301we,112141990012886279,0,1,1,,1,1,86,47,O,9,50,,4,1121419900128007,279,1,3,0,6,0,,,,5,12,36,6,1,1,1990,1121419900128,01,we,,,1121419900128007,2,6,0,8,1,,Kings,21AUG91:15:40,1,1,1,,,,0,0,1,88,8,1315,11204,8,,64,16116.170908,199016128301we,,0,1121419900128007
,,199016128301we,112141990012886279,,1,1,,2,1,86,101,O,0,1,,2,1121419900128011,279,1,3,0,0,0,,,,5,12,42,6,1,1,1990,1121419900128,01,we,,,1121419900128011,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1540,19141,8,,39,16116.170908,199016128301we,,0,1121419900128011
,,199016128302we,1054219900218109209,,1,1,,2,1,109,31,Y,0,100,,2,1054219900218013,209,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218013,,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1735,32223,8,8,98,42007.992392,199016128302we,,0,1054219900218013
,SPANISH MACKEREL,199016128301we,112141990012886279,0,1,1,,1,1,86,11,Y,20,100,,4,1121419900128010,279,1,3,0,1,0,,,,6,12,12,6,1,1,1990,1121419900128,01,we,,,1121419900128010,2,1,0,8,1,,Broward,08AUG91:08:36,1,1,1,,,,8850030502,0,1,88,8,1525,33009,8,,69,21905.350766,199016128301we,,0,1121419900128010
,,199016128302wd,11291199002079228,1,1,1,,1,1,9,9,Y,4,20,,3.5,1129119900207011,228,5,3,0,1,0,,,,6,12,12,6,1,1,1990,1129119900207,02,wd,,,1129119900207011,2,2,0,8,1,,Brevard,08AUG91:08:36,1,1,1,,,,0,0,1,88,8,1520,32935,8,8,78,25379.975723,199016128302wd,,0,1129119900207011
,SPOTTED SEATROUT,199016128302wd,1129019900215974,,1,1,,2,1,9,13,O,24,85,,3,1129019900215005,74,1,3,0,0,0,,,,5,12,34,6,1,1,1990,1129019900215,02,wd,,,1129019900215005,,,,8,1,,Essex,08AUG91:08:36,1,8,1,,,,8835440102,0,1,88,8,1300,08731,8,8,67,35808.371425,199016128302wd,,0,1129019900215005
,,199016128302wd,10629199002079918,0,1,1,,2,1,99,99,Y,1,12,,3,1062919900207010,18,1,3,1,0,0,,,,6,12,12,6,1,1,1990,1062919900207,02,wd,,,1062919900207010,2,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1405,33418,8,8,40,25379.975723,199016128302wd,,0,1062919900207010
,SPOTTED SEATROUT,199016128302wd,1129019900215974,,1,1,,2,1,9,11,O,1,6,,2,1129019900215006,74,1,3,0,0,0,,,,4,12,25,6,1,1,1990,1129019900215,02,wd,,,1129019900215006,,,,8,1,,,08AUG91:08:36,1,8,1,,,,8835440102,0,1,88,8,1320,01033,8,8,68,35808.371425,199016128302wd,,0,1129019900215006
FLORIDA POMPANO,GULF KINGFISH,199016128302wd,106291990021585333,0,1,1,,2,1,85,85,Y,12,36,,3.5,1062919900215009,333,5,3,2,0,0,,,,6,12,12,6,1,1,1990,1062919900215,02,wd,,,1062919900215009,2,,,8,1,,Martin,08AUG91:08:36,1,8,1,,,,8835440602,8835280901,1,88,8,1355,34957,8,8,64,25379.975723,199016128302wd,,0,1062919900215009
,,199016128302wd,1129019900215974,,1,1,,2,1,9,71,O,3,30,,2,1129019900215002,74,1,3,0,0,0,,,,,12,54,6,1,1,1990,1129019900215,02,wd,,,1129019900215002,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1130,99998,8,8,55,35808.371425,199016128302wd,,0,1129019900215002
,,199016128302we,1054219900218109209,,1,1,,2,1,109,31,Y,0,4,,2.5,1054219900218015,209,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218015,,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1750,32257,8,8,98,42007.992392,199016128302we,,0,1054219900218015
,,199016128302we,10542199002043143,,1,1,,2,1,31,31,Y,0,0,,3.5,1054219900204020,43,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204020,,,,8,1,,Duval,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1720,32207,8,8,25,21905.350766,199016128302we,,0,1054219900204020
,SPOTTED SEATROUT,199016128302wd,1129019900215974,,1,1,,2,1,9,97,O,2,12,,2,1129019900215004,74,1,3,0,0,0,,,,,12,18,6,1,1,1990,1129019900215,02,wd,,,1129019900215004,,,,8,1,,,08AUG91:08:36,1,8,1,,,,8835440102,0,1,88,8,1210,46268,8,8,55,35808.371425,199016128302wd,,0,1129019900215004
,,199016128302we,11291199002179228,2,1,1,,1,1,9,9,Y,0,200,,3,1129119900217012,228,5,3,1,3,0,,,,6,12,12,6,1,1,1990,1129119900217,02,we,,,1129119900217012,2,,,8,1,,Brevard,08AUG91:08:36,1,1,1,,,,0,0,1,88,8,1610,32909,8,8,18,21905.350766,199016128302we,,0,1129119900217012
BLUEFISH,GULF KINGFISH,199016128302wd,10629199002079918,,1,1,,2,1,99,29,O,36,60,,2,1062919900207017,18,5,3,0,0,0,,,,5,12,34,6,1,1,1990,1062919900207,02,wd,,,1062919900207017,,,,8,1,,Ocean,08AUG91:08:36,1,8,1,,,,8835440602,8835250101,1,88,8,1625,99999,8,8,67,18672.516627,199016128302wd,,0,1062919900207017
,SOUTHERN KINGFISH,199016128302we,11291199002179228,0,1,1,,2,1,9,998,O,9,18,,3,1129119900217007,228,5,3,1,0,0,,,,,12,99,6,1,1,1990,1129119900217,02,we,,,1129119900217007,2,,,8,1,,,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1335,99997,8,8,65,16116.170908,199016128302we,,0,1129119900217007
,,199016128302we,1054219900218109209,0,1,1,,1,1,109,31,Y,0,100,,2.5,1054219900218014,209,1,3,0,8,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218014,2,8,0,8,1,,Duval,08AUG91:08:36,1,1,1,,,,0,0,1,88,8,1740,32223,8,8,13,42007.992392,199016128302we,,0,1054219900218014
,,199016128302wd,10629199002289985,,1,1,,2,1,99,125,O,7,7,,3,1062919900228017,85,1,3,0,0,0,,,,5,12,42,6,1,1,1990,1062919900228,02,wd,,,1062919900228017,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1545,15330,8,8,58,18672.516627,199016128302wd,,0,1062919900228017
GULF KINGFISH,FLORIDA POMPANO,199016128302wd,10629199002289985,,1,1,,2,1,99,89,O,2,2,,2,1062919900228008,85,1,3,0,0,0,,,,6,12,13,6,1,1,1990,1062919900228,02,wd,,,1062919900228008,,,,8,1,,,08AUG91:08:36,1,8,1,,,,8835280901,8835440602,1,88,8,1230,30084,8,8,63,18672.516627,199016128302wd,,0,1062919900228008
,SOUTHERN KINGFISH,199016128302wd,11291199002079228,2,1,1,,1,2,9,97,Y,8,50,,6,1129119900207009,228,5,3,1,4,0,,,,6,12,12,6,1,1,1990,1129119900207,02,wd,,,1129119900207009,2,2,0,8,1,,Osceola,21AUG91:15:40,1,2,1,,,,8835440601,0,1,88,2,1450,34746,8,8,70,25379.975723,199016128302wd,,0,1129119900207009
,SOUTHERN KINGFISH,199016128302wd,11291199002079228,0,1,1,,2,1,9,998,O,7,15,,2.5,1129119900207013,228,5,3,1,0,0,,,,,12,99,6,1,1,1990,1129119900207,02,wd,,,1129119900207013,2,0,1,8,1,,,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1535,99997,8,8,65,18672.516627,199016128302wd,,0,1129119900207013
,,199016128302wd,106291990021585333,,1,1,,2,1,85,111,Y,1,2,,1.5,1062919900215012,333,5,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900215,02,wd,,,1062919900215012,,,,8,1,,St. Lucie,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1440,34952,8,8,48,25379.975723,199016128302wd,,0,1062919900215012
,,199016128302we,10542199002043143,,1,1,,2,1,31,53,O,1,12,,7,1054219900204012,43,1,3,0,0,0,,,,7,12,12,6,1,1,1990,1054219900204,02,we,,,1054219900204012,,,,8,1,,Hernando,21AUG91:15:41,1,8,1,,,,0,0,1,88,8,1605,34601,8,8,20,16116.170908,199016128302we,,0,1054219900204012
,,199016128301we,112141990012886279,,1,1,,3,0,86,145,O,2,3,,3,1121419900128004,279,1,3,0,0,1,,,,,12,26,6,1,1,1990,1121419900128,01,we,,,1121419900128003,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1130,48655,8,,36,16116.170908,199016128301we,,0,1121419900128003
,,199016128302wd,10629199002149985,,1,1,,2,1,99,127,O,0,0,,3,1062919900214018,85,1,3,0,0,0,,,,5,12,42,6,1,1,1990,1062919900214,02,wd,,,1062919900214018,,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1625,18421,8,8,31,18672.516627,199016128302wd,,0,1062919900214018
BLUEFISH,GREAT BARRACUDA,199016128302wd,106291990021699237,,1,1,,2,1,99,85,O,1,15,,4,1062919900216016,237,2,3,0,0,0,,,,5,12,36,6,1,1,1990,1062919900216,02,wd,,,1062919900216016,,,,8,1,,Richmond,21AUG91:15:40,1,8,1,,,,8837010104,8835250101,1,88,8,1610,10314,8,8,66,18672.516627,199016128302wd,,0,1062919900216016
,,199016128302wd,10629199002079918,0,1,1,,1,1,99,29,O,25,25,,4,1062919900207007,18,2,3,0,4,0,,,,5,12,34,6,1,1,1990,1062919900207,02,wd,,,1062919900207007,2,2,0,8,1,,Ocean,08AUG91:08:36,1,1,1,,,,0,0,1,88,8,1250,08753,8,8,72,18672.516627,199016128302wd,,0,1062919900207007
,,199016128301we,112141990012886279,0,1,1,,1,2,86,145,O,2,3,,3,1121419900128003,279,1,3,1,3,0,,,,,12,26,6,1,1,1990,1121419900128,01,we,,,1121419900128003,2,,,8,1,,,08AUG91:08:36,1,2,1,,,,0,0,1,88,2,1110,48655,8,,40,16116.170908,199016128301we,,0,1121419900128003
,,199016128302wd,11291199002129137,0,1,1,,2,1,9,59,O,0,6,,4,1129119900212009,137,1,3,2,0,0,,,,5,12,51,6,1,1,1990,1129119900212,02,wd,,,1129119900212009,2,,,8,1,,,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1510,22101,8,8,71,35808.371425,199016128302wd,,0,1129119900212009
,,199016128302wd,10629199002149985,,1,1,,2,1,99,15,O,0,0,,3,1062919900214013,85,1,3,0,0,0,,,,5,12,24,6,1,1,1990,1062919900214,02,wd,,,1062919900214013,,,,8,1,,Cecil,21AUG91:15:40,1,8,1,,,,0,0,1,88,8,1510,21921,8,8,42,18672.516627,199016128302wd,,0,1062919900214013
,,199016128302wd,11291199002129137,0,1,1,,2,1,9,95,Y,4,4,,3,1129119900212003,137,1,3,3,0,0,,,,6,12,12,6,1,1,1990,1129119900212,02,wd,,,1129119900212003,2,,,8,1,,Orange,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1205,32872,8,8,35,48671.29673,199016128302wd,,0,1129119900212003
,,199016128302wd,10629199002149985,,1,1,,2,1,99,99,Y,10,30,,3,1062919900214019,85,1,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900214,02,wd,,,1062919900214019,,,,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1630,33415,8,8,27,25379.975723,199016128302wd,,0,1062919900214019
,GULF KINGFISH,199016128302wd,10629199002079918,,1,1,,2,1,99,111,Y,16,104,,5,1062919900207019,18,5,3,0,0,0,,,,6,12,12,6,1,1,1990,1062919900207,02,wd,,,1062919900207019,,,,8,1,,St. Lucie,08AUG91:08:36,1,8,1,,,,8835440602,0,1,88,8,1640,34952,8,8,26,25379.975723,199016128302wd,,0,1062919900207019
FLORIDA POMPANO,SOUTHERN KINGFISH,199016128302wd,1129119900226127199,,1,1,,2,1,127,1,O,16,24,,3,1129119900226003,199,1,3,0,0,0,,,,4,12,9,6,1,1,1990,1129119900226,02,wd,,,1129119900226003,,,,8,1,,Fairfield,21AUG91:15:40,1,8,1,,,,8835440601,8835280901,1,88,8,1530,06784,8,8,75,35808.371425,199016128302wd,,0,1129119900226003
,,199016128302we,11291199002179228,1,1,1,,2,1,9,11,Y,2,10,,3,1129119900217015,228,5,3,0,0,0,,,,6,12,12,6,1,1,1990,1129119900217,02,we,,,1129119900217015,,,,8,1,,Broward,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1650,99998,8,8,36,21905.350766,199016128302we,,0,1129119900217015
,,199016128302wd,10629199002079918,0,1,1,,2,1,99,99,Y,0,1,,3,1062919900207011,18,1,3,2,0,0,,,,6,12,12,6,1,1,1990,1062919900207,02,wd,,,1062919900207011,2,0,4,8,1,,Palm Beach,08AUG91:08:36,1,8,1,,,,0,0,1,88,8,1430,33417,8,8,66,25379.975723,199016128302wd,,0,1062919900207011
,SOUTHERN KINGFISH,199016128302we,1054219900218109209,0,1,1,,2,1,109,109,Y,40,90,,7,1054219900218017,209,1,3,3,0,0,,,,6,12,12,6,1,1,1990,1054219900218,02,we,,,1054219900218017,2,,,8,1,,St. Johns,08AUG91:08:36,1,8,1,,,,8835440601,0,1,88,8,1815,32084,8,8,42,42007.992392,199016128302we,,0,1054219900218017
